,Date,Precip,DOY,YEAR,Watershed_x,Flow_Ls,Flow_cfs,Flow_cmday,MEF_SnowDepth_cm,Max_Temp_F,Min_Temp_F,Precip_in,Snow_in,DNR_SnowDepth_in,Watershed_y,WTE,Flag,Peatland,DepthtoFrost,FrostThickness,FrostPerc,DNR_SnowDepth_cm,FrostThickness_cm,DOWY,WYEAR
4986,2008-08-26,0.0,239,2008,S2,0.0,0.0,0.0,,80.0,45.0,0.0,0.0,0.0,S2,421.69,M,,,,,0.0,,330,2008
4987,2008-08-27,0.41,240,2008,S2,0.0,0.0,0.0,,78.0,58.0,0.21,0.0,0.0,S2,421.69,M,,,,,0.0,,331,2008
4988,2008-08-28,0.0,241,2008,S2,0.0,0.0,0.0,,77.0,49.0,0.0,0.0,0.0,S2,421.68,M,,,,,0.0,,332,2008
4989,2008-08-29,0.0,242,2008,S2,0.0,0.0,0.0,,79.0,45.0,0.0,0.0,0.0,S2,421.68,M,,,,,0.0,,333,2008
4990,2008-08-30,0.0,243,2008,S2,0.0,0.0,0.0,,84.0,44.0,0.0,0.0,0.0,S2,421.66,M,,,,,0.0,,334,2008
4991,2008-08-31,0.0,244,2008,S2,0.0,0.0,0.0,,87.0,60.0,0.0,0.0,0.0,S2,421.65,M,,,,,0.0,,335,2008
4992,2008-09-01,0.0,245,2008,S2,0.0,0.0,0.0,,88.0,66.0,0.0,0.0,0.0,S2,421.64,M,,,,,0.0,,336,2008
4993,2008-09-02,1.6,246,2008,S2,0.0,0.0,0.0,,74.0,49.0,0.43,0.0,0.0,S2,421.69,M,,,,,0.0,,337,2008
4994,2008-09-03,0.0,247,2008,S2,0.0,0.0,0.0,,68.0,46.0,0.0,0.0,0.0,S2,421.7,M,,,,,0.0,,338,2008
4995,2008-09-04,0.0,248,2008,S2,0.0,0.0,0.0,,68.0,41.0,0.0,0.0,0.0,S2,421.7,M,,,,,0.0,,339,2008
4996,2008-09-05,0.38,249,2008,S2,0.0,0.0,0.0,,58.0,46.0,0.33,0.0,0.0,S2,421.71,M,,,,,0.0,,340,2008
4997,2008-09-06,0.03,250,2008,S2,0.0,0.0,0.0,,68.0,44.0,0.02,0.0,0.0,S2,421.71,M,,,,,0.0,,341,2008
4998,2008-09-07,0.15,251,2008,S2,0.0,0.0,0.0,,63.0,42.0,0.06,0.0,0.0,S2,421.71,M,,,,,0.0,,342,2008
4999,2008-09-08,0.05,252,2008,S2,0.0,0.0,0.0,,62.0,38.0,0.05,0.0,0.0,S2,421.71,M,,,,,0.0,,343,2008
5000,2008-09-09,0.0,253,2008,S2,0.0,0.0,0.0,,68.0,36.0,0.0,0.0,0.0,S2,421.7,M,,,,,0.0,,344,2008
5001,2008-09-10,0.28,254,2008,S2,0.0,0.0,0.0,,64.0,46.0,0.11,0.0,0.0,S2,421.69,M,,,,,0.0,,345,2008
5002,2008-09-11,1.88,255,2008,S2,0.0,0.0,0.0,,59.0,47.0,0.48,0.0,0.0,S2,421.81,M,,,,,0.0,,346,2008
5003,2008-09-12,0.0,256,2008,S2,0.0,0.0,0.0,,75.0,47.0,0.02,0.0,0.0,S2,421.81,M,,,,,0.0,,347,2008
5004,2008-09-13,0.15,257,2008,S2,0.0,0.0,0.0,,67.0,49.0,0.06,0.0,0.0,S2,421.81,M,,,,,0.0,,348,2008
5005,2008-09-14,0.25,258,2008,S2,0.0,0.0,0.0,,55.0,39.0,0.1,0.0,0.0,S2,421.81,M,,,,,0.0,,349,2008
5006,2008-09-15,0.05,259,2008,S2,0.0,0.0,0.0,,63.0,36.0,0.0,0.0,0.0,S2,421.81,M,,,,,0.0,,350,2008
5007,2008-09-16,0.0,260,2008,S2,0.0,0.0,0.0,,77.0,43.0,0.0,0.0,0.0,S2,421.81,M,,,,,0.0,,351,2008
5008,2008-09-17,0.0,261,2008,S2,0.0,0.0,0.0,,72.0,40.0,0.0,0.0,0.0,S2,421.8,M,,,,,0.0,,352,2008
5009,2008-09-18,0.0,262,2008,S2,0.0,0.0,0.0,,78.0,49.0,0.0,0.0,0.0,S2,421.79,M,,,,,0.0,,353,2008
5010,2008-09-19,0.0,263,2008,S2,0.0,0.0,0.0,,79.0,55.0,0.0,0.0,0.0,S2,421.78,M,,,,,0.0,,354,2008
5011,2008-09-20,0.0,264,2008,S2,0.0,0.0,0.0,,68.0,46.0,0.0,0.0,0.0,S2,421.77,M,,,,,0.0,,355,2008
5012,2008-09-21,0.0,265,2008,S2,0.0,0.0,0.0,,77.0,45.0,0.0,0.0,0.0,S2,421.76,M,,,,,0.0,,356,2008
5013,2008-09-22,0.0,266,2008,S2,0.0,0.0,0.0,,77.0,53.0,0.0,0.0,0.0,S2,421.75,M,,,,,0.0,,357,2008
5014,2008-09-23,1.91,267,2008,S2,0.0,0.0,0.0,,68.0,55.0,1.18,0.0,0.0,S2,421.82,M,,,,,0.0,,358,2008
5015,2008-09-24,0.0,268,2008,S2,0.0,0.0,0.0,,66.0,46.0,0.0,0.0,0.0,S2,421.82,M,,,,,0.0,,359,2008
5016,2008-09-25,0.0,269,2008,S2,0.0,0.0,0.0,,71.0,47.0,0.0,0.0,0.0,S2,421.82,M,,,,,0.0,,360,2008
5017,2008-09-26,0.51,270,2008,S2,0.0,0.0,0.0,,78.0,60.0,1.31,0.0,0.0,S2,421.81,M,,,,,0.0,,361,2008
5018,2008-09-27,0.0,271,2008,S2,0.0,0.0,0.0,,67.0,43.0,0.01,0.0,0.0,S2,421.81,M,,,,,0.0,,362,2008
5019,2008-09-28,0.03,272,2008,S2,0.0,0.0,0.0,,66.0,42.0,0.0,0.0,0.0,S2,421.8,M,,,,,0.0,,363,2008
5020,2008-09-29,0.0,273,2008,S2,0.0,0.0,0.0,,53.0,43.0,,0.0,0.0,S2,421.8,M,,,,,0.0,,364,2008
5021,2008-09-30,0.0,274,2008,S2,0.0,0.0,0.0,,53.0,39.0,0.0,0.0,0.0,S2,421.79,M,,,,,0.0,,365,2008
5022,2008-10-01,0.0,275,2008,S2,0.0,0.0,0.0,,55.0,38.0,0.0,0.0,0.0,S2,421.79,M,,,,,0.0,,0,2009
5023,2008-10-02,0.05,276,2008,S2,0.0,0.0,0.0,,64.0,35.0,0.02,0.0,0.0,S2,421.79,M,,,,,0.0,,1,2009
5024,2008-10-03,0.0,277,2008,S2,0.0,0.0,0.0,,58.0,27.0,0.0,0.0,0.0,S2,421.79,M,,,,,0.0,,2,2009
5025,2008-10-04,0.0,278,2008,S2,0.0,0.0,0.0,,63.0,28.0,0.0,0.0,0.0,S2,421.78,M,,,,,0.0,,3,2009
5026,2008-10-05,0.0,279,2008,S2,0.0,0.0,0.0,,59.0,37.0,0.1,0.0,0.0,S2,421.77,M,,,,,0.0,,4,2009
5027,2008-10-06,0.48,280,2008,S2,0.0,0.0,0.0,,57.0,49.0,0.28,0.0,0.0,S2,421.76,M,,,,,0.0,,5,2009
5028,2008-10-07,1.45,281,2008,S2,0.0,0.0,0.0,,56.0,42.0,0.83,0.0,0.0,S2,421.77,M,,,,,0.0,,6,2009
5029,2008-10-08,0.0,282,2008,S2,0.0,0.0,0.0,,66.0,37.0,0.01,0.0,0.0,S2,421.83,M,,,,,0.0,,7,2009
5030,2008-10-09,0.0,283,2008,S2,0.0,0.0,0.0,,55.0,40.0,0.0,0.0,0.0,S2,421.84,M,,,,,0.0,,8,2009
5031,2008-10-10,2.46,284,2008,S2,0.0,0.0,0.0,,44.0,39.0,0.76,0.0,0.0,S2,421.84,M,,,,,0.0,,9,2009
5032,2008-10-11,0.64,285,2008,S2,0.0,0.0,0.0,,56.0,44.0,0.12,0.0,0.0,S2,421.9,M,,,,,0.0,,10,2009
5033,2008-10-12,0.69,286,2008,S2,0.0,0.0,0.0,,65.0,51.0,0.16,0.0,0.0,S2,421.9,M,,,,,0.0,,11,2009
5034,2008-10-13,0.56,287,2008,S2,0.0,0.0,0.0,,65.0,41.0,0.15,0.0,0.0,S2,421.92,M,,,,,0.0,,12,2009
5035,2008-10-14,0.0,288,2008,S2,0.0,0.0,0.0,,58.0,35.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,13,2009
5036,2008-10-15,0.0,289,2008,S2,0.0,0.0,0.0,,50.0,43.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,14,2009
5037,2008-10-16,0.0,290,2008,S2,0.0,0.0,0.0,,48.0,37.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,15,2009
5038,2008-10-17,0.0,291,2008,S2,0.0,0.0,0.0,,55.0,33.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,16,2009
5039,2008-10-18,0.0,292,2008,S2,0.0,0.0,0.0,,58.0,34.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,17,2009
5040,2008-10-19,0.0,293,2008,S2,0.0,0.0,0.0,,53.0,39.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,18,2009
5041,2008-10-20,0.0,294,2008,S2,0.0,0.0,0.0,,51.0,26.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,19,2009
5042,2008-10-21,0.0,295,2008,S2,0.0,0.0,0.0,,52.0,23.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,20,2009
5043,2008-10-22,0.08,296,2008,S2,0.0,0.0,0.0,,45.0,37.0,0.02,0.0,0.0,S2,421.89,M,,,,,0.0,,21,2009
5044,2008-10-23,0.03,297,2008,S2,0.0,0.0,0.0,,58.0,39.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,22,2009
5045,2008-10-24,0.43,298,2008,S2,0.0,0.0,0.0,,45.0,42.0,0.18,0.0,0.0,S2,421.89,M,,,,,0.0,,23,2009
5046,2008-10-25,0.18,299,2008,S2,0.0,0.0,0.0,,55.0,39.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,24,2009
5047,2008-10-26,0.79,300,2008,S2,0.0,0.0,0.0,,43.0,35.0,0.3,0.0,0.0,S2,421.9,M,,,,,0.0,,25,2009
5048,2008-10-27,0.0,301,2008,S2,0.0,0.0,0.0,,38.0,26.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,26,2009
5049,2008-10-28,0.0,302,2008,S2,0.0,0.0,0.0,,50.0,24.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,27,2009
5050,2008-10-29,0.0,303,2008,S2,0.0,0.0,0.0,,54.0,23.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,28,2009
5051,2008-10-30,0.0,304,2008,S2,0.0,0.0,0.0,,69.0,36.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,29,2009
5052,2008-10-31,0.0,305,2008,S2,0.0,0.0,0.0,,56.0,29.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,30,2009
5053,2008-11-01,0.0,306,2008,S2,0.0,0.0,0.0,,54.0,26.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,31,2009
5054,2008-11-02,0.0,307,2008,S2,0.005,0.00018,0.00045,,61.0,38.0,,0.0,0.0,S2,421.9,M,,,,,0.0,,32,2009
5055,2008-11-03,0.0,308,2008,S2,0.01,0.00035,0.00089,,64.0,40.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,33,2009
5056,2008-11-04,0.61,309,2008,S2,0.04,0.00141,0.00356,,68.0,44.0,0.38,0.0,0.0,S2,421.9,M,,,,,0.0,,34,2009
5057,2008-11-05,0.43,310,2008,S2,0.07,0.00247,0.00624,,57.0,53.0,0.07,0.0,0.0,S2,421.91,M,,,,,0.0,,35,2009
5058,2008-11-06,0.97,311,2008,S2,0.21,0.00742,0.01871,,57.0,43.0,0.79,0.0,0.0,S2,421.92,M,,,,,0.0,,36,2009
5059,2008-11-07,0.41,312,2008,S2,0.19,0.00671,0.01692,,48.0,34.0,0.09,,0.0,S2,421.93,M,,,,,0.0,,37,2009
5060,2008-11-08,0.13,313,2008,S2,0.22,0.00777,0.0196,,34.0,24.0,0.03,0.3,,S2,421.93,M,,,,,,,38,2009
5061,2008-11-09,0.08,314,2008,S2,0.15,0.0053,0.01336,,25.0,20.0,,0.1,,S2,421.93,M,,,,,,,39,2009
5062,2008-11-10,0.0,315,2008,S2,0.16,0.00565,0.01425,,33.0,16.0,0.0,0.0,,S2,421.92,M,,,,,,,40,2009
5063,2008-11-11,0.03,316,2008,S2,0.14,0.00494,0.01247,,38.0,15.0,,,,S2,421.92,M,,,,,,,41,2009
5064,2008-11-12,0.05,317,2008,S2,0.14,0.00494,0.01247,,35.0,31.0,,,0.0,S2,421.91,M,,,,,0.0,,42,2009
5065,2008-11-13,0.1,318,2008,S2,0.17,0.006,0.01514,,40.0,33.0,0.07,,0.0,S2,421.91,M,,,,,0.0,,43,2009
5066,2008-11-14,0.08,319,2008,S2,0.14,0.00494,0.01247,,36.0,29.0,0.01,0.1,,S2,421.91,M,,,,,,,44,2009
5067,2008-11-15,0.0,320,2008,S2,0.11,0.00388,0.0098,,30.0,22.0,,,,S2,421.91,M,,,,,,,45,2009
5068,2008-11-16,0.15,321,2008,S2,0.07,0.00247,0.00624,,28.0,21.0,0.03,0.5,,S2,421.91,M,,,,,,,46,2009
5069,2008-11-17,0.08,322,2008,S2,0.07,0.00247,0.00624,,26.0,16.0,,,,S2,421.9,M,,,,,,,47,2009
5070,2008-11-18,0.03,323,2008,S2,0.07,0.00247,0.00624,,27.0,13.0,,,,S2,421.9,M,,,,,,,48,2009
5071,2008-11-19,0.03,324,2008,S2,0.06,0.00212,0.00534,,30.0,22.0,,0.1,,S2,421.9,M,,,,,,,49,2009
5072,2008-11-20,0.0,325,2008,S2,0.04,0.00141,0.00356,,22.0,10.0,,,,S2,421.9,M,,,,,,,50,2009
5073,2008-11-21,0.0,326,2008,S2,0.02,0.00071,0.00178,,22.0,5.0,0.0,0.0,,S2,421.89,M,,,,,,,51,2009
5074,2008-11-22,0.0,327,2008,S2,0.01,0.00035,0.00089,,30.0,9.0,0.0,0.0,,S2,421.89,M,,,,,,,52,2009
5075,2008-11-23,0.0,328,2008,S2,0.01,0.00035,0.00089,,31.0,24.0,0.0,0.0,,S2,421.88,M,,,,,,,53,2009
5076,2008-11-24,0.15,329,2008,S2,0.01,0.00035,0.00089,,30.0,11.0,0.01,0.4,,S2,421.88,M,,,,,,,54,2009
5077,2008-11-25,0.0,330,2008,S2,0.007,0.00025,0.00062,,36.0,5.0,0.0,0.0,,S2,421.88,M,,,,,,,55,2009
5078,2008-11-26,0.0,331,2008,S2,0.003,0.00011,0.00027,,36.0,10.0,0.0,0.0,,S2,421.88,M,,,,,,,56,2009
5079,2008-11-27,0.08,332,2008,S2,0.003,0.00011,0.00027,,34.0,17.0,,,,S2,421.87,M,,,,,,,57,2009
5080,2008-11-28,0.0,333,2008,S2,0.005,0.00018,0.00045,,33.0,12.0,0.0,0.0,,S2,421.87,M,,,,,,,58,2009
5081,2008-11-29,0.0,334,2008,S2,0.006,0.00021,0.00053,,23.0,12.0,0.01,,,S2,421.87,M,,,,,,,59,2009
5082,2008-11-30,0.0,335,2008,S2,0.01,0.00035,0.00089,,22.0,15.0,0.05,0.7,1.0,S2,421.87,M,,,,,2.54,,60,2009
5083,2008-12-01,0.0,336,2008,S2,0.007,0.00025,0.00062,,23.0,6.0,0.02,0.3,1.0,S2,421.86,M,,,,,2.54,,61,2009
5084,2008-12-02,0.0,337,2008,S2,0.008,0.00028,0.00071,,36.0,16.0,,,1.0,S2,421.86,M,,,,,2.54,,62,2009
5085,2008-12-03,0.0,338,2008,S2,0.006,0.00021,0.00053,,17.0,9.0,,0.1,1.0,S2,421.86,M,,,,,2.54,,63,2009
5086,2008-12-04,0.0,339,2008,S2,0.002,7e-05,0.00018,,13.0,5.0,0.1,0.2,1.0,S2,421.86,M,,,,,2.54,,64,2009
5087,2008-12-05,0.2,340,2008,S2,0.001,4e-05,9e-05,,17.0,5.0,0.02,0.5,2.0,S2,421.85,M,,,,,5.08,,65,2009
5088,2008-12-06,0.1,341,2008,S2,0.0,0.0,0.0,,17.0,-7.0,,0.1,2.0,S2,421.85,M,,,,,5.08,,66,2009
5089,2008-12-07,0.28,342,2008,S2,0.0,0.0,0.0,,7.0,-13.0,0.1,3.1,5.0,S2,421.84,M,,,,,12.7,,67,2009
5090,2008-12-08,0.0,343,2008,S2,0.0,0.0,0.0,,16.0,7.0,0.01,0.2,4.0,S2,421.83,M,,,,,10.16,,68,2009
5091,2008-12-09,0.0,344,2008,S2,0.0,0.0,0.0,,12.0,-1.0,,,4.0,S2,421.83,M,,,,,10.16,,69,2009
5092,2008-12-10,0.53,345,2008,S2,0.0,0.0,0.0,,25.0,4.0,0.1,1.5,5.0,S2,421.83,M,,,,,12.7,,70,2009
5093,2008-12-11,0.0,346,2008,S2,0.0,0.0,0.0,,6.0,-11.0,,0.1,4.0,S2,421.82,M,,,,,10.16,,71,2009
5094,2008-12-12,0.15,347,2008,S2,0.0,0.0,0.0,,10.0,-18.0,0.05,1.1,5.0,S2,421.82,M,,,,,12.7,,72,2009
5095,2008-12-13,0.23,348,2008,S2,0.0,0.0,0.0,,21.0,10.0,0.06,0.5,5.0,S2,421.82,M,,,,,12.7,,73,2009
5096,2008-12-14,3.05,349,2008,S2,0.0,0.0,0.0,,18.0,-7.0,0.99,9.5,15.0,S2,421.82,M,,,,,38.1,,74,2009
5097,2008-12-15,0.15,350,2008,S2,0.0,0.0,0.0,,-6.0,-20.0,0.05,0.5,14.0,S2,421.82,M,,,,,35.56,,75,2009
5098,2008-12-16,0.03,351,2008,S2,0.0,0.0,0.0,,-4.0,-26.0,0.04,0.6,14.0,S2,421.81,M,,,,,35.56,,76,2009
5099,2008-12-17,0.0,352,2008,S2,0.0,0.0,0.0,,10.0,-16.0,0.0,0.0,14.0,S2,421.81,M,,,,,35.56,,77,2009
5100,2008-12-18,0.0,353,2008,S2,0.0,0.0,0.0,,8.0,-19.0,0.0,0.0,13.0,S2,421.81,M,,,,,33.02,,78,2009
5101,2008-12-19,0.0,354,2008,S2,0.0,0.0,0.0,,17.0,0.0,,0.2,12.0,S2,421.81,M,,,,,30.48,,79,2009
5102,2008-12-20,0.74,355,2008,S2,0.0,0.0,0.0,,18.0,-7.0,0.31,3.6,15.0,S2,421.81,M,,,,,38.1,,80,2009
5103,2008-12-21,0.15,356,2008,S2,0.0,0.0,0.0,,9.0,-13.0,0.03,0.3,15.0,S2,421.81,M,,,,,38.1,,81,2009
5104,2008-12-22,0.05,357,2008,S2,0.0,0.0,0.0,,6.0,-19.0,0.0,0.0,14.0,S2,421.8,M,,,,,35.56,,82,2009
5105,2008-12-23,0.51,358,2008,S2,0.0,0.0,0.0,,12.0,-9.0,0.25,4.5,18.0,S2,421.8,M,,,,,45.72,,83,2009
5106,2008-12-24,0.0,359,2008,S2,0.0,0.0,0.0,,9.0,-15.0,0.0,0.0,17.0,S2,421.8,M,,,,,43.18,,84,2009
5107,2008-12-25,0.0,360,2008,S2,0.0,0.0,0.0,,17.0,-16.0,0.0,0.0,16.0,S2,421.8,M,,,,,40.64,,85,2009
5108,2008-12-26,0.05,361,2008,S2,0.0,0.0,0.0,,31.0,16.0,0.04,0.1,15.0,S2,421.8,M,,,,,38.1,,86,2009
5109,2008-12-27,0.05,362,2008,S2,0.0,0.0,0.0,,32.0,6.0,0.02,0.1,14.0,S2,421.8,M,,,,,35.56,,87,2009
5110,2008-12-28,0.05,363,2008,S2,0.0,0.0,0.0,,22.0,-7.0,,,14.0,S2,421.8,M,,,,,35.56,,88,2009
5111,2008-12-29,0.2,364,2008,S2,0.0,0.0,0.0,,18.0,0.0,0.01,0.2,14.0,S2,421.8,M,,,,,35.56,,89,2009
5112,2008-12-30,0.0,365,2008,S2,0.0,0.0,0.0,,6.0,-11.0,0.0,0.0,14.0,S2,421.79,M,,,,,35.56,,90,2009
5113,2008-12-31,0.0,366,2008,S2,0.0,0.0,0.0,,11.0,-21.0,0.0,0.0,13.0,S2,421.79,M,,,,,33.02,,91,2009
5114,2009-01-01,0.1,1,2009,S2,0.0,0.0,0.0,,24.0,1.0,0.05,0.7,14.0,S2,421.79,M,,,,,35.56,,92,2009
5115,2009-01-02,0.0,2,2009,S2,0.0,0.0,0.0,,8.0,-9.0,0.0,0.0,13.0,S2,421.79,M,,,,,33.02,,93,2009
5116,2009-01-03,1.7,3,2009,S2,0.0,0.0,0.0,,20.0,4.0,0.45,5.7,19.0,S2,421.79,M,,,,,48.26,,94,2009
5117,2009-01-04,0.08,4,2009,S2,0.0,0.0,0.0,,18.0,-14.0,0.03,0.4,19.0,S2,421.79,M,,,,,48.26,,95,2009
5118,2009-01-05,0.0,5,2009,S2,0.0,0.0,0.0,,13.0,-20.0,0.0,0.0,19.0,S2,421.79,M,,,,,48.26,,96,2009
5119,2009-01-06,0.0,6,2009,S2,0.0,0.0,0.0,,22.0,1.0,0.0,0.0,18.0,S2,421.79,M,,,,,45.72,,97,2009
5120,2009-01-07,0.08,7,2009,S2,0.0,0.0,0.0,,17.0,-2.0,0.04,0.6,18.0,S2,421.79,M,,,,,45.72,,98,2009
5121,2009-01-08,0.0,8,2009,S2,0.0,0.0,0.0,,12.0,-11.0,0.0,0.0,18.0,S2,421.79,M,,,,,45.72,,99,2009
5122,2009-01-09,0.0,9,2009,S2,0.0,0.0,0.0,,13.0,-12.0,0.0,0.0,18.0,S2,421.78,M,,,,,45.72,,100,2009
5123,2009-01-10,0.0,10,2009,S2,0.0,0.0,0.0,,19.0,-14.0,0.0,0.0,18.0,S2,421.78,M,,,,,45.72,,101,2009
5124,2009-01-11,0.1,11,2009,S2,0.0,0.0,0.0,,19.0,-5.0,0.02,0.5,18.0,S2,421.78,M,,,,,45.72,,102,2009
5125,2009-01-12,0.03,12,2009,S2,0.0,0.0,0.0,,11.0,-18.0,,0.1,18.0,S2,421.78,M,,,,,45.72,,103,2009
5126,2009-01-13,0.0,13,2009,S2,0.0,0.0,0.0,,-3.0,-31.0,0.0,0.0,18.0,S2,421.78,M,,,,,45.72,,104,2009
5127,2009-01-14,0.0,14,2009,S2,0.0,0.0,0.0,,-5.0,-26.0,0.0,0.0,18.0,S2,421.77,M,,,,,45.72,,105,2009
5128,2009-01-15,0.0,15,2009,S2,0.0,0.0,0.0,,2.0,-27.0,0.0,0.0,18.0,S2,421.77,M,,,,,45.72,,106,2009
5129,2009-01-16,0.0,16,2009,S2,0.0,0.0,0.0,,10.0,-31.0,0.01,0.2,18.0,S2,421.77,M,,,,,45.72,,107,2009
5130,2009-01-17,0.03,17,2009,S2,0.0,0.0,0.0,,12.0,1.0,0.02,0.5,18.0,S2,421.76,M,,,,,45.72,,108,2009
5131,2009-01-18,0.1,18,2009,S2,0.0,0.0,0.0,,23.0,0.0,0.02,0.6,19.0,S2,421.76,M,,,,,48.26,,109,2009
5132,2009-01-19,0.03,19,2009,S2,0.0,0.0,0.0,,20.0,-3.0,0.01,0.9,19.0,S2,421.76,M,,,,,48.26,,110,2009
5133,2009-01-20,0.0,20,2009,S2,0.0,0.0,0.0,,26.0,-3.0,0.0,0.0,19.0,S2,421.76,M,,,,,48.26,,111,2009
5134,2009-01-21,0.0,21,2009,S2,0.0,0.0,0.0,,27.0,7.0,0.0,0.0,18.0,S2,421.76,M,,,,,45.72,,112,2009
5135,2009-01-22,0.0,22,2009,S2,0.0,0.0,0.0,,22.0,13.0,,,18.0,S2,421.76,M,,,,,45.72,,113,2009
5136,2009-01-23,0.1,23,2009,S2,0.0,0.0,0.0,,21.0,-14.0,,,18.0,S2,421.75,M,,,,,45.72,,114,2009
5137,2009-01-24,0.0,24,2009,S2,0.0,0.0,0.0,,8.0,-17.0,0.0,0.0,18.0,S2,421.75,M,,,,,45.72,,115,2009
5138,2009-01-25,0.0,25,2009,S2,0.0,0.0,0.0,,4.0,-16.0,0.0,0.0,18.0,S2,421.75,M,,,,,45.72,,116,2009
5139,2009-01-26,0.0,26,2009,S2,0.0,0.0,0.0,,8.0,-20.0,0.0,0.0,18.0,S2,421.74,M,,,,,45.72,,117,2009
5140,2009-01-27,0.0,27,2009,S2,0.0,0.0,0.0,,17.0,-23.0,0.0,0.0,18.0,S2,421.74,M,,,,,45.72,,118,2009
5141,2009-01-28,0.08,28,2009,S2,0.0,0.0,0.0,,15.0,-10.0,0.04,0.9,18.0,S2,421.74,M,,,,,45.72,,119,2009
5142,2009-01-29,0.0,29,2009,S2,0.0,0.0,0.0,,12.0,-12.0,,,18.0,S2,421.74,M,,,,,45.72,,120,2009
5143,2009-01-30,0.0,30,2009,S2,0.0,0.0,0.0,,16.0,-21.0,,,18.0,S2,421.73,M,,,,,45.72,,121,2009
5144,2009-01-31,0.03,31,2009,S2,0.0,0.0,0.0,,47.0,15.0,0.01,0.4,18.0,S2,421.73,M,,,,,45.72,,122,2009
5145,2009-02-01,0.03,32,2009,S2,0.0,0.0,0.0,,33.0,11.0,,,18.0,S2,421.73,M,,,,,45.72,,123,2009
5146,2009-02-02,0.03,33,2009,S2,0.0,0.0,0.0,,11.0,-6.0,0.01,0.1,18.0,S2,421.73,M,,,,,45.72,,124,2009
5147,2009-02-03,0.0,34,2009,S2,0.0,0.0,0.0,,11.0,-14.0,,,18.0,S2,421.72,M,,,,,45.72,,125,2009
5148,2009-02-04,0.0,35,2009,S2,0.0,0.0,0.0,,17.0,-21.0,0.0,0.0,18.0,S2,421.72,M,,,,,45.72,,126,2009
5149,2009-02-05,0.0,36,2009,S2,0.0,0.0,0.0,,31.0,1.0,0.0,0.0,18.0,S2,421.72,M,,,,,45.72,,127,2009
5150,2009-02-06,0.0,37,2009,S2,0.0,0.0,0.0,,40.0,11.0,0.0,0.0,18.0,S2,421.72,M,,,,,45.72,,128,2009
5151,2009-02-07,0.0,38,2009,S2,0.0,0.0,0.0,,34.0,15.0,0.0,0.0,18.0,S2,421.72,M,,,,,45.72,,129,2009
5152,2009-02-08,0.0,39,2009,S2,0.0,0.0,0.0,,42.0,13.0,0.0,0.0,17.0,S2,421.72,M,,,,,43.18,,130,2009
5153,2009-02-09,0.25,40,2009,S2,0.0,0.0,0.0,,40.0,25.0,0.16,0.1,14.0,S2,421.72,M,,,,,35.56,,131,2009
5154,2009-02-10,0.86,41,2009,S2,0.0,0.0,0.0,,42.0,35.0,0.35,0.0,11.0,S2,421.75,M,,,,,27.94,,132,2009
5155,2009-02-11,0.2,42,2009,S2,0.0,0.0,0.0,,36.0,31.0,0.07,0.2,11.0,S2,421.76,M,,,,,27.94,,133,2009
5156,2009-02-12,0.1,43,2009,S2,0.0,0.0,0.0,,31.0,21.0,,,11.0,S2,421.76,M,,,,,27.94,,134,2009
5157,2009-02-13,0.03,44,2009,S2,0.0,0.0,0.0,,27.0,11.0,0.01,0.2,10.0,S2,421.76,M,,,,,25.4,,135,2009
5158,2009-02-14,0.0,45,2009,S2,0.0,0.0,0.0,,18.0,1.0,0.0,0.0,10.0,S2,421.76,M,,,,,25.4,,136,2009
5159,2009-02-15,0.0,46,2009,S2,0.0,0.0,0.0,,22.0,-6.0,0.0,0.0,10.0,S2,421.76,M,,,,,25.4,,137,2009
5160,2009-02-16,0.08,47,2009,S2,0.0,0.0,0.0,,29.0,13.0,0.01,0.4,10.0,S2,421.76,M,,,,,25.4,,138,2009
5161,2009-02-17,0.2,48,2009,S2,0.0,0.0,0.0,,39.0,20.0,0.06,0.6,11.0,S2,421.76,M,,,,,27.94,,139,2009
5162,2009-02-18,0.05,49,2009,S2,0.0,0.0,0.0,33.333333333333336,20.0,-5.0,0.03,0.4,11.0,S2,421.76,M,S2,0.0,3.0,70.0,27.94,7.62,140,2009
5163,2009-02-19,0.0,50,2009,S2,0.0,0.0,0.0,,17.0,-11.0,0.0,0.0,11.0,S2,421.75,M,,,,,27.94,,141,2009
