Date,Watershed,Flow (L/s),Flow (CFS),Flow (cm/day)
2006-03-30,S4N,1.67,0.05898,0.04244
2006-03-31,S4N,18.23,0.64379,0.46326
2006-04-01,S4N,11.67,0.41213,0.29656
2006-04-02,S4N,13.78,0.48664,0.35017
2006-04-03,S4N,15.99,0.56469,0.40633
2006-04-04,S4N,14.87,0.52513,0.37787
2006-04-05,S4N,11.9,0.42025,0.3024
2006-04-06,S4N,12.69,0.44815,0.32248
2006-04-07,S4N,10.64,0.37575,0.27038
2006-04-08,S4N,7.84,0.27687,0.19923
2006-04-09,S4N,6.37,0.22496,0.16187
2006-04-10,S4N,6.11,0.21577,0.15527
2006-04-11,S4N,6.43,0.22708,0.1634
2006-04-12,S4N,6.31,0.22284,0.16035
2006-04-13,S4N,5.31,0.18752,0.13494
2006-04-14,S4N,4.43,0.15645,0.11257
2006-04-15,S4N,3.5,0.1236,0.08894
2006-04-16,S4N,2.87,0.10135,0.07293
2006-04-17,S4N,2.25,0.07946,0.05718
2006-04-18,S4N,1.95,0.06886,0.04955
2006-04-19,S4N,2.17,0.07663,0.05514
2006-04-20,S4N,2.64,0.09323,0.06709
2006-04-21,S4N,2.86,0.101,0.07268
2006-04-22,S4N,2.63,0.09288,0.06683
2006-04-23,S4N,2.13,0.07522,0.05413
2006-04-24,S4N,1.75,0.0618,0.04447
2006-04-25,S4N,1.52,0.05368,0.03863
2006-04-26,S4N,1.35,0.04768,0.03431
2006-04-27,S4N,1.21,0.04273,0.03075
2006-04-28,S4N,1.16,0.04097,0.02948
2006-04-29,S4N,1.42,0.05015,0.03608
2006-04-30,S4N,1.46,0.05156,0.0371
2006-05-01,S4N,1.64,0.05792,0.04168
2006-05-02,S4N,2.04,0.07204,0.05184
2006-05-03,S4N,2.37,0.0837,0.06023
2006-05-04,S4N,1.96,0.06922,0.04981
2006-05-05,S4N,1.72,0.06074,0.04371
2006-05-06,S4N,1.55,0.05474,0.03939
2006-05-07,S4N,1.4,0.04944,0.03558
2006-05-08,S4N,1.43,0.0505,0.03634
2006-05-09,S4N,1.61,0.05686,0.04091
2006-05-10,S4N,3.17,0.11195,0.08056
2006-05-11,S4N,3.77,0.13314,0.0958
2006-05-12,S4N,4.02,0.14197,0.10216
2006-05-13,S4N,4.42,0.15609,0.11232
2006-05-14,S4N,3.57,0.12607,0.09072
2006-05-15,S4N,2.95,0.10418,0.07496
2006-05-16,S4N,2.58,0.09111,0.06556
2006-05-17,S4N,2.22,0.0784,0.05641
2006-05-18,S4N,1.84,0.06498,0.04676
2006-05-19,S4N,1.61,0.05686,0.04091
2006-05-20,S4N,1.31,0.04626,0.03329
2006-05-21,S4N,0.96,0.0339,0.0244
2006-05-22,S4N,0.82,0.02896,0.02084
2006-05-23,S4N,0.65,0.02295,0.01652
2006-05-24,S4N,0.56,0.01978,0.01423
2006-05-25,S4N,0.48,0.01695,0.0122
2006-05-26,S4N,0.47,0.0166,0.01194
2006-05-27,S4N,0.39,0.01377,0.00991
2006-05-28,S4N,0.4,0.01413,0.01016
2006-05-29,S4N,0.28,0.00989,0.00712
2006-05-30,S4N,0.24,0.00848,0.0061
2006-05-31,S4N,0.21,0.00742,0.00534
2006-06-01,S4N,0.18,0.00636,0.00457
2006-06-02,S4N,0.18,0.00636,0.00457
2006-06-03,S4N,0.14,0.00494,0.00356
2006-06-04,S4N,0.13,0.00459,0.0033
2006-06-05,S4N,0.63,0.02225,0.01601
2006-06-06,S4N,1.67,0.05898,0.04244
2006-06-07,S4N,1.03,0.03637,0.02617
2006-06-08,S4N,0.75,0.02649,0.01906
2006-06-09,S4N,0.59,0.02084,0.01499
2006-06-10,S4N,0.46,0.01624,0.01169
2006-06-11,S4N,0.3,0.01059,0.00762
2006-06-12,S4N,0.12,0.00424,0.00305
2006-06-13,S4N,0.1,0.00353,0.00254
2006-06-14,S4N,0.09,0.00318,0.00229
2006-06-15,S4N,0.1,0.00353,0.00254
2006-06-16,S4N,0.09,0.00318,0.00229
2006-06-17,S4N,0.06,0.00212,0.00152
2006-06-18,S4N,0.04,0.00141,0.00102
2006-06-19,S4N,0.04,0.00141,0.00102
2006-06-20,S4N,0.02,0.00071,0.00051
2006-06-21,S4N,0.01,0.00035,0.00025
2006-06-22,S4N,0.008,0.00028,0.0002
2006-06-23,S4N,0.01,0.00035,0.00025
2006-06-24,S4N,0.01,0.00035,0.00025
2006-06-25,S4N,0.009,0.00032,0.00023
2006-06-26,S4N,0.01,0.00035,0.00025
2006-06-27,S4N,0.01,0.00035,0.00025
2006-06-28,S4N,0.01,0.00035,0.00025
2006-06-29,S4N,0.003,0.00011,0.00008
2006-06-30,S4N,0.003,0.00011,0.00008
2006-07-01,S4N,0.01,0.00035,0.00025
2006-07-02,S4N,0.007,0.00025,0.00018
2006-07-03,S4N,0.003,0.00011,0.00008
2006-07-04,S4N,0.002,0.00007,0.00005
2006-07-05,S4N,0,0,0
2006-07-06,S4N,0,0,0
2006-07-07,S4N,0,0,0
2006-07-08,S4N,0,0,0
2006-07-09,S4N,0,0,0
2006-07-10,S4N,0,0,0
2006-07-11,S4N,0,0,0
2006-07-12,S4N,0,0,0
2006-07-13,S4N,0,0,0
2006-07-14,S4N,0,0,0
2006-07-15,S4N,0,0,0
2006-07-16,S4N,0,0,0
2006-07-17,S4N,0,0,0
2006-07-18,S4N,0,0,0
2006-07-19,S4N,0,0,0
2006-07-20,S4N,0,0,0
2006-07-21,S4N,0,0,0
2006-07-22,S4N,0,0,0
2006-07-23,S4N,0,0,0
2006-07-24,S4N,0,0,0
2006-07-25,S4N,0,0,0
2006-07-26,S4N,0,0,0
2006-07-27,S4N,0,0,0
2006-07-28,S4N,0,0,0
2006-07-29,S4N,0,0,0
2006-07-30,S4N,0,0,0
2006-07-31,S4N,0,0,0
2006-08-01,S4N,0,0,0
2006-08-02,S4N,0,0,0
2006-08-03,S4N,0,0,0
2006-08-04,S4N,0,0,0
2006-08-05,S4N,0,0,0
2006-08-06,S4N,0,0,0
2006-08-07,S4N,0,0,0
2006-08-08,S4N,0,0,0
2006-08-09,S4N,0,0,0
2006-08-10,S4N,0,0,0
2006-08-11,S4N,0,0,0
2006-08-12,S4N,0,0,0
2006-08-13,S4N,0,0,0
2006-08-14,S4N,0,0,0
2006-08-15,S4N,0,0,0
2006-08-16,S4N,0,0,0
2006-08-17,S4N,0,0,0
2006-08-18,S4N,0,0,0
2006-08-19,S4N,0,0,0
2006-08-20,S4N,0,0,0
2006-08-21,S4N,0,0,0
2006-08-22,S4N,0,0,0
2006-08-23,S4N,0,0,0
2006-08-24,S4N,0,0,0
2006-08-25,S4N,0,0,0
2006-08-26,S4N,0,0,0
2006-08-27,S4N,0,0,0
2006-08-28,S4N,0,0,0
2006-08-29,S4N,0,0,0
2006-08-30,S4N,0,0,0
2006-08-31,S4N,0,0,0
2006-09-01,S4N,0,0,0
2006-09-02,S4N,0,0,0
2006-09-03,S4N,0,0,0
2006-09-04,S4N,0,0,0
2006-09-05,S4N,0,0,0
2006-09-06,S4N,0,0,0
2006-09-07,S4N,0,0,0
2006-09-08,S4N,0,0,0
2006-09-09,S4N,0,0,0
2006-09-10,S4N,0,0,0
2006-09-11,S4N,0,0,0
2006-09-12,S4N,0,0,0
2006-09-13,S4N,0,0,0
2006-09-14,S4N,0,0,0
2006-09-15,S4N,0,0,0
2006-09-16,S4N,0,0,0
2006-09-17,S4N,0,0,0
2006-09-18,S4N,0,0,0
2006-09-19,S4N,0,0,0
2006-09-20,S4N,0,0,0
2006-09-21,S4N,0,0,0
2006-09-22,S4N,0,0,0
2006-09-23,S4N,0,0,0
2006-09-24,S4N,0,0,0
2006-09-25,S4N,0,0,0
2006-09-26,S4N,0,0,0
2006-09-27,S4N,0,0,0
2006-09-28,S4N,0,0,0
2006-09-29,S4N,0,0,0
2006-09-30,S4N,0,0,0
2006-10-01,S4N,0,0,0
2006-10-02,S4N,0,0,0
2006-10-03,S4N,0,0,0
2006-10-04,S4N,0,0,0
2006-10-05,S4N,0,0,0
2006-10-06,S4N,0,0,0
2006-10-07,S4N,0,0,0
2006-10-08,S4N,0,0,0
2006-10-09,S4N,0,0,0
2006-10-10,S4N,0,0,0
2006-10-11,S4N,0,0,0
2006-10-12,S4N,0,0,0
2006-10-13,S4N,0,0,0
2006-10-14,S4N,0,0,0
2006-10-15,S4N,0,0,0
2006-10-16,S4N,0,0,0
2006-10-17,S4N,0.002,0.00007,0.00005
2006-10-18,S4N,0.002,0.00007,0.00005
2006-10-19,S4N,0.001,0.00004,0.00003
2006-10-20,S4N,0.002,0.00007,0.00005
2006-10-21,S4N,0.001,0.00004,0.00003
2006-10-22,S4N,0,0,0
2006-10-23,S4N,0,0,0
2006-10-24,S4N,0,0,0
2006-10-25,S4N,0,0,0
2006-10-26,S4N,0,0,0
2006-10-27,S4N,0,0,0
2006-10-28,S4N,0,0,0
2006-10-29,S4N,0,0,0
2006-10-30,S4N,0,0,0
2006-10-31,S4N,0,0,0
2006-11-01,S4N,0,0,0
2006-11-02,S4N,0,0,0
2006-11-03,S4N,0,0,0
2006-11-04,S4N,0,0,0
2006-11-05,S4N,0,0,0
2006-11-06,S4N,0,0,0
2006-11-07,S4N,0,0,0
2006-11-08,S4N,0,0,0
2006-11-09,S4N,0,0,0
2006-11-10,S4N,0.001,0.00004,0.00003
2006-11-11,S4N,0.001,0.00004,0.00003
2006-11-12,S4N,0,0,0
2006-11-13,S4N,0,0,0
2006-11-14,S4N,0.001,0.00004,0.00003
2006-11-15,S4N,0.001,0.00004,0.00003
2006-11-16,S4N,0,0,0
2006-11-17,S4N,0,0,0
2006-11-18,S4N,0,0,0
2006-11-19,S4N,0,0,0
2006-11-20,S4N,0,0,0
2006-11-21,S4N,0,0,0
2006-11-22,S4N,0,0,0
2006-11-23,S4N,0,0,0
2006-11-24,S4N,0,0,0
2006-11-25,S4N,0,0,0
2006-11-26,S4N,0,0,0
2006-11-27,S4N,0,0,0
2006-11-28,S4N,0.57,0.02013,0.01448
2006-11-29,S4N,0.04,0.00141,0.00102
2006-11-30,S4N,0.02,0.00071,0.00051
2006-12-01,S4N,0.008,0.00028,0.0002
2006-12-02,S4N,0,0,0
2006-12-03,S4N,0,0,0
2006-12-04,S4N,0,0,0
2006-12-05,S4N,0,0,0
2006-12-06,S4N,0,0,0
2006-12-07,S4N,0,0,0
2006-12-08,S4N,0,0,0
2006-12-09,S4N,0,0,0
2006-12-10,S4N,0,0,0
2006-12-11,S4N,0,0,0
2006-12-12,S4N,0,0,0
2006-12-13,S4N,0,0,0
2006-12-14,S4N,0,0,0
2006-12-15,S4N,0,0,0
2006-12-16,S4N,0,0,0
2006-12-17,S4N,0,0,0
2006-12-18,S4N,0,0,0
2006-12-19,S4N,0,0,0
2006-12-20,S4N,0,0,0
2006-12-21,S4N,0,0,0
2006-12-22,S4N,0,0,0
2006-12-23,S4N,0,0,0
2006-12-24,S4N,0,0,0
2006-12-25,S4N,0,0,0
2006-12-26,S4N,0,0,0
2006-12-27,S4N,0,0,0
2006-12-28,S4N,0,0,0
2006-12-29,S4N,0,0,0
2006-12-30,S4N,0,0,0
2006-12-31,S4N,0,0,0
2007-01-01,S4N,0,0,0
2007-01-02,S4N,0,0,0
2007-01-03,S4N,0,0,0
2007-01-04,S4N,0,0,0
2007-01-05,S4N,0,0,0
2007-01-06,S4N,0,0,0
2007-01-07,S4N,0,0,0
2007-01-08,S4N,0,0,0
2007-01-09,S4N,0,0,0
2007-01-10,S4N,0,0,0
2007-01-11,S4N,0,0,0
2007-01-12,S4N,0,0,0
2007-01-13,S4N,0,0,0
2007-01-14,S4N,0,0,0
2007-01-15,S4N,0,0,0
2007-01-16,S4N,0,0,0
2007-01-17,S4N,0,0,0
2007-01-18,S4N,0,0,0
2007-01-19,S4N,0,0,0
2007-01-20,S4N,0,0,0
2007-01-21,S4N,0,0,0
2007-01-22,S4N,0,0,0
2007-01-23,S4N,0,0,0
2007-01-24,S4N,0,0,0
2007-01-25,S4N,0,0,0
2007-01-26,S4N,0,0,0
2007-01-27,S4N,0,0,0
2007-01-28,S4N,0,0,0
2007-01-29,S4N,0,0,0
2007-01-30,S4N,0,0,0
2007-01-31,S4N,0,0,0
2007-02-01,S4N,0,0,0
2007-02-02,S4N,0,0,0
2007-02-03,S4N,0,0,0
2007-02-04,S4N,0,0,0
2007-02-05,S4N,0,0,0
2007-02-06,S4N,0,0,0
2007-02-07,S4N,0,0,0
2007-02-08,S4N,0,0,0
2007-02-09,S4N,0,0,0
2007-02-10,S4N,0,0,0
2007-02-11,S4N,0,0,0
2007-02-12,S4N,0,0,0
2007-02-13,S4N,0,0,0
2007-02-14,S4N,0,0,0
2007-02-15,S4N,0,0,0
2007-02-16,S4N,0,0,0
2007-02-17,S4N,0,0,0
2007-02-18,S4N,0,0,0
2007-02-19,S4N,0,0,0
2007-02-20,S4N,0,0,0
2007-02-21,S4N,0,0,0
2007-02-22,S4N,0,0,0
2007-02-23,S4N,0,0,0
2007-02-24,S4N,0,0,0
2007-02-25,S4N,0,0,0
2007-02-26,S4N,0,0,0
2007-02-27,S4N,0,0,0
2007-02-28,S4N,0,0,0
2007-03-01,S4N,0,0,0
2007-03-02,S4N,0,0,0
2007-03-03,S4N,0,0,0
2007-03-04,S4N,0,0,0
2007-03-05,S4N,0,0,0
2007-03-06,S4N,0,0,0
2007-03-07,S4N,0,0,0
2007-03-08,S4N,0,0,0
2007-03-09,S4N,0,0,0
2007-03-10,S4N,0,0,0
2007-03-11,S4N,0,0,0
2007-03-12,S4N,0.89,0.03143,0.02262
2007-03-13,S4N,2.09,0.07381,0.05311
2007-03-14,S4N,0,0,0
2007-03-15,S4N,0,0,0
2007-03-16,S4N,0,0,0
2007-03-17,S4N,0,0,0
2007-03-18,S4N,0,0,0
2007-03-19,S4N,0,0,0
2007-03-20,S4N,0.001,0.00004,0.00003
2007-03-21,S4N,0.21,0.00742,0.00534
2007-03-22,S4N,0.05,0.00177,0.00127
2007-03-23,S4N,0.07,0.00247,0.00178
2007-03-24,S4N,0.1,0.00353,0.00254
2007-03-25,S4N,1.71,0.06039,0.04345
2007-03-26,S4N,2.7,0.09535,0.06861
2007-03-27,S4N,1.76,0.06215,0.04472
2007-03-28,S4N,1.59,0.05615,0.0404
2007-03-29,S4N,1.39,0.04909,0.03532
2007-03-30,S4N,3.29,0.11619,0.0836
2007-03-31,S4N,5.3,0.18717,0.13468
2007-04-01,S4N,6.85,0.24191,0.17407
2007-04-02,S4N,4,0.14126,0.10165
2007-04-03,S4N,2.35,0.08299,0.05972
2007-04-04,S4N,1.6,0.0565,0.04066
2007-04-05,S4N,1.37,0.04838,0.03481
2007-04-06,S4N,0.92,0.03249,0.02338
2007-04-07,S4N,0.76,0.02684,0.01931
2007-04-08,S4N,0.56,0.01978,0.01423
2007-04-09,S4N,0.32,0.0113,0.00813
2007-04-10,S4N,0.24,0.00848,0.0061
2007-04-11,S4N,0.32,0.0113,0.00813
2007-04-12,S4N,0.39,0.01377,0.00991
2007-04-13,S4N,0.42,0.01483,0.01067
2007-04-14,S4N,0.35,0.01236,0.00889
2007-04-15,S4N,0.3,0.01059,0.00762
2007-04-16,S4N,0.36,0.01271,0.00915
2007-04-17,S4N,0.46,0.01624,0.01169
2007-04-18,S4N,0.48,0.01695,0.0122
2007-04-19,S4N,0.52,0.01836,0.01321
2007-04-20,S4N,0.67,0.02366,0.01703
2007-04-21,S4N,1.98,0.06992,0.05032
2007-04-22,S4N,24.5,0.86522,0.62259
2007-04-23,S4N,12.49,0.44108,0.31739
2007-04-24,S4N,6.46,0.22813,0.16416
2007-04-25,S4N,3.59,0.12678,0.09123
2007-04-26,S4N,2.56,0.09041,0.06505
2007-04-27,S4N,2.01,0.07098,0.05108
2007-04-28,S4N,1.56,0.05509,0.03964
2007-04-29,S4N,1.23,0.04344,0.03126
2007-04-30,S4N,1.02,0.03602,0.02592
2007-05-01,S4N,1.1,0.03885,0.02795
2007-05-02,S4N,1.03,0.03637,0.02617
2007-05-03,S4N,0.86,0.03037,0.02185
2007-05-04,S4N,0.86,0.03037,0.02185
2007-05-05,S4N,1.21,0.04273,0.03075
2007-05-06,S4N,1.18,0.04167,0.02999
2007-05-07,S4N,0.96,0.0339,0.0244
2007-05-08,S4N,0.69,0.02437,0.01753
2007-05-09,S4N,0.64,0.0226,0.01626
2007-05-10,S4N,0.39,0.01377,0.00991
2007-05-11,S4N,0.3,0.01059,0.00762
2007-05-12,S4N,0.22,0.00777,0.00559
2007-05-13,S4N,0.19,0.00671,0.00483
2007-05-14,S4N,0.18,0.00636,0.00457
2007-05-15,S4N,0.17,0.006,0.00432
2007-05-16,S4N,0.16,0.00565,0.00407
2007-05-17,S4N,0.14,0.00494,0.00356
2007-05-18,S4N,0.11,0.00388,0.0028
2007-05-19,S4N,0.09,0.00318,0.00229
2007-05-20,S4N,0.08,0.00283,0.00203
2007-05-21,S4N,0.19,0.00671,0.00483
2007-05-22,S4N,0.7,0.02472,0.01779
2007-05-23,S4N,0.67,0.02366,0.01703
2007-05-24,S4N,0.4,0.01413,0.01016
2007-05-25,S4N,0.31,0.01095,0.00788
2007-05-26,S4N,0.25,0.00883,0.00635
2007-05-27,S4N,0.27,0.00954,0.00686
2007-05-28,S4N,0.23,0.00812,0.00584
2007-05-29,S4N,1.03,0.03637,0.02617
2007-05-30,S4N,3.3,0.11654,0.08386
2007-05-31,S4N,2.82,0.09959,0.07166
2007-06-01,S4N,1.67,0.05898,0.04244
2007-06-02,S4N,3.33,0.1176,0.08462
2007-06-03,S4N,8.87,0.31324,0.2254
2007-06-04,S4N,9.46,0.33408,0.2404
2007-06-05,S4N,4.07,0.14373,0.10343
2007-06-06,S4N,4.41,0.15574,0.11207
2007-06-07,S4N,3.5,0.1236,0.08894
2007-06-08,S4N,3.23,0.11407,0.08208
2007-06-09,S4N,2.05,0.0724,0.05209
2007-06-10,S4N,0.93,0.03284,0.02363
2007-06-11,S4N,0.63,0.02225,0.01601
2007-06-12,S4N,0.34,0.01201,0.00864
2007-06-13,S4N,0.22,0.00777,0.00559
2007-06-14,S4N,0.15,0.0053,0.00381
2007-06-15,S4N,0.15,0.0053,0.00381
2007-06-16,S4N,0.13,0.00459,0.0033
2007-06-17,S4N,0.67,0.02366,0.01703
2007-06-18,S4N,0.63,0.02225,0.01601
2007-06-19,S4N,0.33,0.01165,0.00839
2007-06-20,S4N,0.18,0.00636,0.00457
2007-06-21,S4N,0.12,0.00424,0.00305
2007-06-22,S4N,0.08,0.00283,0.00203
2007-06-23,S4N,0.07,0.00247,0.00178
2007-06-24,S4N,0.04,0.00141,0.00102
2007-06-25,S4N,0.02,0.00071,0.00051
2007-06-26,S4N,0.01,0.00035,0.00025
2007-06-27,S4N,0,0,0
2007-06-28,S4N,0.08,0.00283,0.00203
2007-06-29,S4N,0.06,0.00212,0.00152
2007-06-30,S4N,0.05,0.00177,0.00127
2007-07-01,S4N,0.04,0.00141,0.00102
2007-07-02,S4N,0.34,0.01201,0.00864
2007-07-03,S4N,0.19,0.00671,0.00483
2007-07-04,S4N,0.13,0.00459,0.0033
2007-07-05,S4N,0.13,0.00459,0.0033
2007-07-06,S4N,0.08,0.00283,0.00203
2007-07-07,S4N,0.1,0.00353,0.00254
2007-07-08,S4N,0.08,0.00283,0.00203
2007-07-09,S4N,0.06,0.00212,0.00152
2007-07-10,S4N,0.14,0.00494,0.00356
2007-07-11,S4N,0.12,0.00424,0.00305
2007-07-12,S4N,0.11,0.00388,0.0028
2007-07-13,S4N,0.08,0.00283,0.00203
2007-07-14,S4N,0.05,0.00177,0.00127
2007-07-15,S4N,0.03,0.00106,0.00076
2007-07-16,S4N,0.02,0.00071,0.00051
2007-07-17,S4N,0.01,0.00035,0.00025
2007-07-18,S4N,0.01,0.00035,0.00025
2007-07-19,S4N,0.01,0.00035,0.00025
2007-07-20,S4N,0.009,0.00032,0.00023
2007-07-21,S4N,0.008,0.00028,0.0002
2007-07-22,S4N,0.001,0.00004,0.00003
2007-07-23,S4N,0,0,0
2007-07-24,S4N,0,0,0
2007-07-25,S4N,0,0,0
2007-07-26,S4N,0,0,0
2007-07-27,S4N,0,0,0
2007-07-28,S4N,0,0,0
2007-07-29,S4N,0,0,0
2007-07-30,S4N,0,0,0
2007-07-31,S4N,0,0,0
2007-08-01,S4N,0,0,0
2007-08-02,S4N,0,0,0
2007-08-03,S4N,0,0,0
2007-08-04,S4N,0,0,0
2007-08-05,S4N,0,0,0
2007-08-06,S4N,0,0,0
2007-08-07,S4N,0,0,0
2007-08-08,S4N,0,0,0
2007-08-09,S4N,0,0,0
2007-08-10,S4N,0,0,0
2007-08-11,S4N,0,0,0
2007-08-12,S4N,0,0,0
2007-08-13,S4N,0,0,0
2007-08-14,S4N,0,0,0
2007-08-15,S4N,0,0,0
2007-08-16,S4N,0,0,0
2007-08-17,S4N,0,0,0
2007-08-18,S4N,0,0,0
2007-08-19,S4N,0,0,0
2007-08-20,S4N,0,0,0
2007-08-21,S4N,0,0,0
2007-08-22,S4N,0,0,0
2007-08-23,S4N,0,0,0
2007-08-24,S4N,0,0,0
2007-08-25,S4N,0,0,0
2007-08-26,S4N,0,0,0
2007-08-27,S4N,0,0,0
2007-08-28,S4N,0,0,0
2007-08-29,S4N,0,0,0
2007-08-30,S4N,0,0,0
2007-08-31,S4N,0,0,0
2007-09-01,S4N,0,0,0
2007-09-02,S4N,0,0,0
2007-09-03,S4N,0,0,0
2007-09-04,S4N,0,0,0
2007-09-05,S4N,0,0,0
2007-09-06,S4N,0.36,0.01271,0.00915
2007-09-07,S4N,0.01,0.00035,0.00025
2007-09-08,S4N,0.005,0.00018,0.00013
2007-09-09,S4N,0.003,0.00011,0.00008
2007-09-10,S4N,0.001,0.00004,0.00003
2007-09-11,S4N,0,0,0
2007-09-12,S4N,0,0,0
2007-09-13,S4N,0,0,0
2007-09-14,S4N,0,0,0
2007-09-15,S4N,0,0,0
2007-09-16,S4N,0,0,0
2007-09-17,S4N,0.24,0.00848,0.0061
2007-09-18,S4N,1.53,0.05403,0.03888
2007-09-19,S4N,1.56,0.05509,0.03964
2007-09-20,S4N,0.17,0.006,0.00432
2007-09-21,S4N,3.03,0.107,0.077
2007-09-22,S4N,2.85,0.10065,0.07242
2007-09-23,S4N,1.98,0.06992,0.05032
2007-09-24,S4N,1.43,0.0505,0.03634
2007-09-25,S4N,1.55,0.05474,0.03939
2007-09-26,S4N,1.02,0.03602,0.02592
2007-09-27,S4N,0.84,0.02966,0.02135
2007-09-28,S4N,0.65,0.02295,0.01652
2007-09-29,S4N,0.46,0.01624,0.01169
2007-09-30,S4N,0.4,0.01413,0.01016
2007-10-01,S4N,0.64,0.0226,0.01626
2007-10-02,S4N,0.68,0.02401,0.01728
2007-10-03,S4N,0.49,0.0173,0.01245
2007-10-04,S4N,0.5,0.01766,0.01271
2007-10-05,S4N,0.36,0.01271,0.00915
2007-10-06,S4N,0.34,0.01201,0.00864
2007-10-07,S4N,0.42,0.01483,0.01067
2007-10-08,S4N,1.05,0.03708,0.02668
2007-10-09,S4N,3.65,0.1289,0.09275
2007-10-10,S4N,4,0.14126,0.10165
2007-10-11,S4N,2.39,0.0844,0.06073
2007-10-12,S4N,1.93,0.06816,0.04904
2007-10-13,S4N,0.98,0.03461,0.0249
2007-10-14,S4N,0.81,0.02861,0.02058
2007-10-15,S4N,0.66,0.02331,0.01677
2007-10-16,S4N,0.66,0.02331,0.01677
2007-10-17,S4N,1.06,0.03743,0.02694
2007-10-18,S4N,15.72,0.55515,0.39947
2007-10-19,S4N,21.84,0.77128,0.55499
2007-10-20,S4N,10.01,0.3535,0.25437
2007-10-21,S4N,6.37,0.22496,0.16187
2007-10-22,S4N,4.16,0.14691,0.10571
2007-10-23,S4N,3.23,0.11407,0.08208
2007-10-24,S4N,2.41,0.08511,0.06124
2007-10-25,S4N,1.83,0.06463,0.0465
2007-10-26,S4N,1.5,0.05297,0.03812
2007-10-27,S4N,0.93,0.03284,0.02363
2007-10-28,S4N,0.75,0.02649,0.01906
2007-10-29,S4N,0.69,0.02437,0.01753
2007-10-30,S4N,0.62,0.0219,0.01576
2007-10-31,S4N,0.58,0.02048,0.01474
2007-11-01,S4N,0.7,0.02472,0.01779
2007-11-02,S4N,0.79,0.0279,0.02008
2007-11-03,S4N,0.65,0.02295,0.01652
2007-11-04,S4N,0.54,0.01907,0.01372
2007-11-05,S4N,0.45,0.01589,0.01144
2007-11-06,S4N,0.52,0.01836,0.01321
2007-11-07,S4N,0.46,0.01624,0.01169
2007-11-08,S4N,0.38,0.01342,0.00966
2007-11-09,S4N,0.46,0.01624,0.01169
2007-11-10,S4N,0.29,0.01024,0.00737
2007-11-11,S4N,0.29,0.01024,0.00737
2007-11-12,S4N,0.29,0.01024,0.00737
2007-11-13,S4N,0.28,0.00989,0.00712
2007-11-14,S4N,0.26,0.00918,0.00661
2007-11-15,S4N,0.26,0.00918,0.00661
2007-11-16,S4N,0.25,0.00883,0.00635
2007-11-17,S4N,0.24,0.00848,0.0061
2007-11-18,S4N,0.18,0.00636,0.00457
2007-11-19,S4N,0.18,0.00636,0.00457
2007-11-20,S4N,0.17,0.006,0.00432
2007-11-21,S4N,0.15,0.0053,0.00381
2007-11-22,S4N,0.14,0.00494,0.00356
2007-11-23,S4N,0.1,0.00353,0.00254
2007-11-24,S4N,0.07,0.00247,0.00178
2007-11-25,S4N,0.06,0.00212,0.00152
2007-11-26,S4N,0.04,0.00141,0.00102
2007-11-27,S4N,0.03,0.00106,0.00076
2007-11-28,S4N,0.02,0.00071,0.00051
2007-11-29,S4N,0.02,0.00071,0.00051
2007-11-30,S4N,0.01,0.00035,0.00025
2007-12-01,S4N,0.04,0.00141,0.00102
2007-12-02,S4N,0.01,0.00035,0.00025
2007-12-03,S4N,0.01,0.00035,0.00025
2007-12-04,S4N,0.008,0.00028,0.0002
2007-12-05,S4N,0.008,0.00028,0.0002
2007-12-06,S4N,0.005,0.00018,0.00013
2007-12-07,S4N,0.006,0.00021,0.00015
2007-12-08,S4N,0.004,0.00014,0.0001
2007-12-09,S4N,0.004,0.00014,0.0001
2007-12-10,S4N,0.002,0.00007,0.00005
2007-12-11,S4N,0.001,0.00004,0.00003
2007-12-12,S4N,0.001,0.00004,0.00003
2007-12-13,S4N,0.001,0.00004,0.00003
2007-12-14,S4N,0.001,0.00004,0.00003
2007-12-15,S4N,0.001,0.00004,0.00003
2007-12-16,S4N,0.001,0.00004,0.00003
2007-12-17,S4N,0.001,0.00004,0.00003
2007-12-18,S4N,0.001,0.00004,0.00003
2007-12-19,S4N,0,0,0
2007-12-20,S4N,0.001,0.00004,0.00003
2007-12-21,S4N,0.001,0.00004,0.00003
2007-12-22,S4N,0.001,0.00004,0.00003
2007-12-23,S4N,0.003,0.00011,0.00008
2007-12-24,S4N,0.003,0.00011,0.00008
2007-12-25,S4N,0.004,0.00014,0.0001
2007-12-26,S4N,0.007,0.00025,0.00018
2007-12-27,S4N,0.009,0.00032,0.00023
2007-12-28,S4N,0.009,0.00032,0.00023
2007-12-29,S4N,0.008,0.00028,0.0002
2007-12-30,S4N,0.007,0.00025,0.00018
2007-12-31,S4N,0.005,0.00018,0.00013
2008-01-01,S4N,0.002,0.00007,0.00005
2008-01-02,S4N,0.001,0.00004,0.00003
2008-01-03,S4N,0.002,0.00007,0.00005
2008-01-04,S4N,0.002,0.00007,0.00005
2008-01-05,S4N,0.001,0.00004,0.00003
2008-01-06,S4N,0.001,0.00004,0.00003
2008-01-07,S4N,0,0,0
2008-01-08,S4N,0,0,0
2008-01-09,S4N,0.001,0.00004,0.00003
2008-01-10,S4N,0.001,0.00004,0.00003
2008-01-11,S4N,0,0,0
2008-01-12,S4N,0,0,0
2008-01-13,S4N,0,0,0
